gocam,sizes
http://model.geneontology.org/R-HSA-5654221,42
http://model.geneontology.org/R-HSA-210500,42
http://model.geneontology.org/R-HSA-1169408,41
http://model.geneontology.org/R-HSA-9634597,41
http://model.geneontology.org/R-HSA-156590,41
http://model.geneontology.org/R-HSA-1660661,41
http://model.geneontology.org/R-HSA-913709,40
http://model.geneontology.org/R-HSA-1855183,40
http://model.geneontology.org/R-HSA-5578775,40
http://model.geneontology.org/R-HSA-5654219,39
http://model.geneontology.org/R-HSA-1222556,39
http://model.geneontology.org/R-HSA-202430,39
http://model.geneontology.org/R-HSA-1660662,39
http://model.geneontology.org/R-HSA-114508,39
http://model.geneontology.org/R-HSA-5389840,38
http://model.geneontology.org/R-HSA-212300,38
http://model.geneontology.org/R-HSA-6804756,38
http://model.geneontology.org/R-HSA-76005,38
http://model.geneontology.org/R-HSA-70263,38
http://model.geneontology.org/R-HSA-71403,37
http://model.geneontology.org/R-HSA-5654733,37
http://model.geneontology.org/R-HSA-5368286,37
http://model.geneontology.org/R-HSA-1482839,37
http://model.geneontology.org/R-HSA-379716,37
http://model.geneontology.org/R-HSA-9013026,37
http://model.geneontology.org/R-HSA-2559582,36
http://model.geneontology.org/R-HSA-5693568,36
http://model.geneontology.org/R-HSA-1855204,36
http://model.geneontology.org/R-HSA-438066,36
http://model.geneontology.org/R-HSA-5668599,36
http://model.geneontology.org/R-HSA-5654732,35
http://model.geneontology.org/R-HSA-180024,35
http://model.geneontology.org/R-HSA-392451,35
http://model.geneontology.org/R-HSA-442660,34
http://model.geneontology.org/R-HSA-1483213,34
http://model.geneontology.org/R-HSA-5578749,34
http://model.geneontology.org/R-HSA-1250347,34
http://model.geneontology.org/R-HSA-170822,34
http://model.geneontology.org/R-HSA-83936,34
http://model.geneontology.org/R-HSA-8863795,34
http://model.geneontology.org/R-HSA-1251932,34
http://model.geneontology.org/R-HSA-5654227,33
http://model.geneontology.org/R-HSA-70171,33
http://model.geneontology.org/R-HSA-1227986,33
http://model.geneontology.org/R-HSA-912446,33
http://model.geneontology.org/R-HSA-1482788,33
http://model.geneontology.org/R-HSA-9013404,32
http://model.geneontology.org/R-HSA-6804757,32
http://model.geneontology.org/R-HSA-5627123,32
http://model.geneontology.org/R-HSA-5656169,32
http://model.geneontology.org/R-HSA-9013106,32
http://model.geneontology.org/R-HSA-2132295,32
http://model.geneontology.org/R-HSA-156588,32
http://model.geneontology.org/R-HSA-9707564,31
http://model.geneontology.org/R-HSA-8847993,31
http://model.geneontology.org/R-HSA-8936459,31
http://model.geneontology.org/R-HSA-5654228,31
http://model.geneontology.org/R-HSA-4085001,31
http://model.geneontology.org/R-HSA-8983432,31
http://model.geneontology.org/R-HSA-6785631,30
http://model.geneontology.org/R-HSA-426048,30
http://model.geneontology.org/R-HSA-1482922,30
http://model.geneontology.org/R-HSA-2559580,30
http://model.geneontology.org/R-HSA-427389,30
http://model.geneontology.org/R-HSA-73772,29
http://model.geneontology.org/R-HSA-432040,29
http://model.geneontology.org/R-HSA-5693607,29
http://model.geneontology.org/R-HSA-6781823,29
http://model.geneontology.org/R-HSA-73863,29
http://model.geneontology.org/R-HSA-1482925,29
http://model.geneontology.org/R-HSA-9013423,29
http://model.geneontology.org/R-HSA-6807505,29
http://model.geneontology.org/R-HSA-1433557,28
http://model.geneontology.org/R-HSA-69231,28
http://model.geneontology.org/R-HSA-888590,28
http://model.geneontology.org/R-HSA-75876,28
http://model.geneontology.org/R-HSA-5696395,28
http://model.geneontology.org/R-HSA-70268,28
http://model.geneontology.org/R-HSA-5675221,27
http://model.geneontology.org/R-HSA-917977,27
http://model.geneontology.org/R-HSA-1482801,27
http://model.geneontology.org/R-HSA-111932,27
http://model.geneontology.org/R-HSA-442720,27
http://model.geneontology.org/R-HSA-9620244,27
http://model.geneontology.org/R-HSA-445355,26
http://model.geneontology.org/R-HSA-198203,26
http://model.geneontology.org/R-HSA-75109,26
http://model.geneontology.org/R-HSA-6811440,26
http://model.geneontology.org/R-HSA-5423646,26
http://model.geneontology.org/R-HSA-399710,26
http://model.geneontology.org/R-HSA-211979,25
http://model.geneontology.org/R-HSA-1268020,25
http://model.geneontology.org/R-HSA-1251985,25
http://model.geneontology.org/R-HSA-193368,25
http://model.geneontology.org/R-HSA-1475029,25
http://model.geneontology.org/R-HSA-181430,24
http://model.geneontology.org/R-HSA-191273,24
http://model.geneontology.org/R-HSA-181429,24
http://model.geneontology.org/R-HSA-212676,24
http://model.geneontology.org/R-HSA-3928662,24
http://model.geneontology.org/R-HSA-1483115,24
http://model.geneontology.org/R-HSA-69273,24
http://model.geneontology.org/R-HSA-77387,24
http://model.geneontology.org/R-HSA-3928665,24
http://model.geneontology.org/R-HSA-5693554,24
http://model.geneontology.org/R-HSA-1236394,23
http://model.geneontology.org/R-HSA-1660516,23
http://model.geneontology.org/R-HSA-2514859,23
http://model.geneontology.org/R-HSA-2022854,23
http://model.geneontology.org/R-HSA-2022928,23
http://model.geneontology.org/R-HSA-1237044,23
http://model.geneontology.org/R-HSA-5365859,23
http://model.geneontology.org/R-HSA-111957,23
http://model.geneontology.org/R-HSA-5685942,23
http://model.geneontology.org/R-HSA-912694,22
http://model.geneontology.org/R-HSA-9013973,22
http://model.geneontology.org/R-HSA-8866654,22
http://model.geneontology.org/R-HSA-917937,22
http://model.geneontology.org/R-HSA-392517,22
http://model.geneontology.org/R-HSA-9037629,22
http://model.geneontology.org/R-HSA-168928,21
http://model.geneontology.org/R-HSA-3371497,21
http://model.geneontology.org/R-HSA-1855196,21
http://model.geneontology.org/R-HSA-8964539,21
http://model.geneontology.org/R-HSA-1660524,21
http://model.geneontology.org/R-HSA-70895,21
http://model.geneontology.org/R-HSA-9013408,21
http://model.geneontology.org/R-HSA-8943724,21
http://model.geneontology.org/R-HSA-9020933,21
http://model.geneontology.org/R-HSA-418217,20
http://model.geneontology.org/R-HSA-174048,20
http://model.geneontology.org/R-HSA-5655862,20
http://model.geneontology.org/R-HSA-9753281,20
http://model.geneontology.org/R-HSA-264876,20
http://model.geneontology.org/R-HSA-3322077,20
http://model.geneontology.org/R-HSA-197264,20
http://model.geneontology.org/R-HSA-211976,20
http://model.geneontology.org/R-HSA-2022870,20
http://model.geneontology.org/R-HSA-909733,20
http://model.geneontology.org/R-HSA-2871796,20
http://model.geneontology.org/R-HSA-2142691,20
http://model.geneontology.org/R-HSA-163615,20
http://model.geneontology.org/R-HSA-2162123,20
http://model.geneontology.org/6258b8f300000398,19
http://model.geneontology.org/R-HSA-71737,19
http://model.geneontology.org/R-HSA-6804758,19
http://model.geneontology.org/R-HSA-203927,19
http://model.geneontology.org/R-HSA-9031628,19
http://model.geneontology.org/R-HSA-975634,19
http://model.geneontology.org/R-HSA-71336,19
http://model.geneontology.org/R-HSA-4641263,19
http://model.geneontology.org/R-HSA-139853,19
http://model.geneontology.org/5e72450500004019,19
http://model.geneontology.org/R-HSA-2022377,19
http://model.geneontology.org/R-HSA-2142816,18
http://model.geneontology.org/R-HSA-113501,18
http://model.geneontology.org/R-HSA-74217,18
http://model.geneontology.org/R-HSA-442982,18
http://model.geneontology.org/R-HSA-9634638,18
http://model.geneontology.org/R-HSA-5625740,18
http://model.geneontology.org/R-HSA-111931,18
http://model.geneontology.org/R-HSA-196757,18
http://model.geneontology.org/R-HSA-390666,18
http://model.geneontology.org/R-HSA-156581,17
http://model.geneontology.org/R-HSA-140837,17
http://model.geneontology.org/5e72450500004237,17
http://model.geneontology.org/R-HSA-5663213,17
http://model.geneontology.org/R-HSA-446193,17
http://model.geneontology.org/R-HSA-179409,17
http://model.geneontology.org/R-HSA-4419969,17
http://model.geneontology.org/R-HSA-8984722,17
http://model.geneontology.org/R-HSA-74259,17
http://model.geneontology.org/R-HSA-451307,17
http://model.geneontology.org/R-HSA-1266695,17
http://model.geneontology.org/R-HSA-1483226,17
http://model.geneontology.org/R-HSA-375276,17
http://model.geneontology.org/R-HSA-4090294,17
http://model.geneontology.org/R-HSA-1483248,17
http://model.geneontology.org/R-HSA-6783783,16
http://model.geneontology.org/R-HSA-6809371,16
http://model.geneontology.org/R-HSA-1483152,16
http://model.geneontology.org/R-HSA-2453902,16
http://model.geneontology.org/R-HSA-389661,16
http://model.geneontology.org/R-HSA-1483148,16
http://model.geneontology.org/R-HSA-9013406,16
http://model.geneontology.org/R-HSA-189483,16
http://model.geneontology.org/R-HSA-2046106,16
http://model.geneontology.org/R-HSA-2151201,16
http://model.geneontology.org/R-HSA-5357905,16
http://model.geneontology.org/R-HSA-3108214,16
http://model.geneontology.org/R-HSA-196299,16
http://model.geneontology.org/R-HSA-9013409,15
http://model.geneontology.org/R-HSA-5601884,15
http://model.geneontology.org/R-HSA-6807878,15
http://model.geneontology.org/R-HSA-9009391,15
http://model.geneontology.org/R-HSA-389359,15
http://model.geneontology.org/R-HSA-512988,15
http://model.geneontology.org/R-HSA-2424491,15
http://model.geneontology.org/R-HSA-203615,15
http://model.geneontology.org/R-HSA-1660514,15
http://model.geneontology.org/R-HSA-3232118,15
http://model.geneontology.org/R-HSA-2122948,15
http://model.geneontology.org/R-HSA-73817,15
http://model.geneontology.org/R-HSA-189451,15
http://model.geneontology.org/61e0e55600001225,15
http://model.geneontology.org/R-HSA-196807,15
http://model.geneontology.org/R-HSA-2173795,15
http://model.geneontology.org/R-HSA-168638,14
http://model.geneontology.org/R-HSA-389513,14
http://model.geneontology.org/R-HSA-69473,14
http://model.geneontology.org/R-HSA-450341,14
http://model.geneontology.org/R-HSA-75205,14
http://model.geneontology.org/R-HSA-9634600,14
http://model.geneontology.org/R-HSA-901032,14
http://model.geneontology.org/R-HSA-70221,14
http://model.geneontology.org/R-HSA-174403,14
http://model.geneontology.org/R-HSA-1483101,14
http://model.geneontology.org/R-HSA-3214858,14
http://model.geneontology.org/R-HSA-2565942,14
http://model.geneontology.org/R-HSA-75105,14
http://model.geneontology.org/R-HSA-442729,14
http://model.geneontology.org/R-HSA-9013405,14
http://model.geneontology.org/R-HSA-9705462,14
http://model.geneontology.org/R-HSA-936964,14
http://model.geneontology.org/R-HSA-193775,14
http://model.geneontology.org/R-HSA-5362517,14
http://model.geneontology.org/R-HSA-190375,14
http://model.geneontology.org/R-HSA-432142,14
http://model.geneontology.org/R-HSA-727802,14
http://model.geneontology.org/R-HSA-5689896,14
http://model.geneontology.org/R-HSA-71240,14
http://model.geneontology.org/R-HSA-418457,13
http://model.geneontology.org/R-HSA-77075,13
http://model.geneontology.org/R-HSA-420499,13
http://model.geneontology.org/R-HSA-190322,13
http://model.geneontology.org/R-HSA-112409,13
http://model.geneontology.org/R-HSA-977225,13
http://model.geneontology.org/R-HSA-425366,13
http://model.geneontology.org/R-HSA-190372,13
http://model.geneontology.org/R-HSA-189085,13
http://model.geneontology.org/R-HSA-171007,13
http://model.geneontology.org/R-HSA-9717207,13
http://model.geneontology.org/R-HSA-381426,13
http://model.geneontology.org/R-HSA-2179392,13
http://model.geneontology.org/R-HSA-171319,13
http://model.geneontology.org/R-HSA-2022090,13
http://model.geneontology.org/R-HSA-73776,13
http://model.geneontology.org/R-HSA-9748787,13
http://model.geneontology.org/R-HSA-977444,13
http://model.geneontology.org/R-HSA-428643,13
http://model.geneontology.org/R-HSA-8963693,13
http://model.geneontology.org/R-HSA-71064,13
http://model.geneontology.org/R-HSA-73621,13
http://model.geneontology.org/R-HSA-9035034,13
http://model.geneontology.org/R-HSA-8949215,13
http://model.geneontology.org/R-HSA-674695,13
http://model.geneontology.org/5fce9b7300000434,13
http://model.geneontology.org/R-HSA-186763,13
http://model.geneontology.org/R-HSA-6804760,13
http://model.geneontology.org/R-HSA-2559585,13
http://model.geneontology.org/R-HSA-3899300,13
http://model.geneontology.org/R-HSA-9020558,13
http://model.geneontology.org/R-HSA-70635,13
http://model.geneontology.org/R-HSA-199220,12
http://model.geneontology.org/R-HSA-6790901,12
http://model.geneontology.org/R-HSA-8866652,12
http://model.geneontology.org/60897d8500000494,12
http://model.geneontology.org/R-HSA-532668,12
http://model.geneontology.org/R-HSA-205043,12
http://model.geneontology.org/R-HSA-2142670,12
http://model.geneontology.org/R-HSA-168927,12
http://model.geneontology.org/R-HSA-5693571,12
http://model.geneontology.org/R-HSA-1296041,12
http://model.geneontology.org/R-HSA-6798163,12
http://model.geneontology.org/R-HSA-937041,12
http://model.geneontology.org/R-HSA-879518,12
http://model.geneontology.org/R-HSA-200425,12
http://model.geneontology.org/R-HSA-9648002,12
http://model.geneontology.org/R-HSA-6782210,12
http://model.geneontology.org/R-HSA-163560,12
http://model.geneontology.org/R-HSA-71384,12
http://model.geneontology.org/6246724f00001700,12
http://model.geneontology.org/R-HSA-1614635,12
http://model.geneontology.org/R-HSA-997272,12
http://model.geneontology.org/R-HSA-9027276,12
http://model.geneontology.org/R-HSA-9670095,12
http://model.geneontology.org/R-HSA-182971,12
http://model.geneontology.org/R-HSA-5696397,12
http://model.geneontology.org/R-HSA-5651801,12
http://model.geneontology.org/R-HSA-1855167,11
http://model.geneontology.org/R-HSA-1855184,11
http://model.geneontology.org/R-HSA-111448,11
http://model.geneontology.org/R-HSA-9013507,11
http://model.geneontology.org/R-HSA-9759218,11
http://model.geneontology.org/R-HSA-399955,11
http://model.geneontology.org/R-HSA-390247,11
http://model.geneontology.org/R-HSA-416476,11
http://model.geneontology.org/R-HSA-164378,11
http://model.geneontology.org/R-HSA-9730628,11
http://model.geneontology.org/R-HSA-140875,11
http://model.geneontology.org/R-HSA-6803204,11
http://model.geneontology.org/R-HSA-193807,11
http://model.geneontology.org/R-HSA-163358,11
http://model.geneontology.org/R-HSA-4641262,11
http://model.geneontology.org/R-HSA-389887,11
http://model.geneontology.org/R-HSA-8851805,11
http://model.geneontology.org/R-HSA-162710,11
http://model.geneontology.org/R-HSA-425410,11
http://model.geneontology.org/R-HSA-159418,11
http://model.geneontology.org/R-HSA-1445148,11
http://model.geneontology.org/R-HSA-5621575,11
http://model.geneontology.org/R-HSA-8941413,11
http://model.geneontology.org/R-HSA-437239,11
http://model.geneontology.org/R-HSA-190373,11
http://model.geneontology.org/R-HSA-2046105,11
http://model.geneontology.org/R-HSA-9022692,11
http://model.geneontology.org/R-HSA-69541,11
http://model.geneontology.org/R-HSA-2022923,10
http://model.geneontology.org/R-HSA-170660,10
http://model.geneontology.org/R-HSA-71288,10
http://model.geneontology.org/R-HSA-4551638,10
http://model.geneontology.org/R-HSA-2243919,10
http://model.geneontology.org/R-HSA-5685939,10
http://model.geneontology.org/60e7989d00000165,10
http://model.geneontology.org/R-HSA-3247509,10
http://model.geneontology.org/R-HSA-9662360,10
http://model.geneontology.org/R-HSA-399997,10
http://model.geneontology.org/R-HSA-375165,10
http://model.geneontology.org/623d156d00000029,10
http://model.geneontology.org/R-HSA-2299718,10
http://model.geneontology.org/R-HSA-176187,10
http://model.geneontology.org/627d95ee00000275,10
http://model.geneontology.org/R-HSA-5620971,10
http://model.geneontology.org/6205c24300000330,10
http://model.geneontology.org/5745387b00001516,10
http://model.geneontology.org/613aae0000000061,10
http://model.geneontology.org/R-HSA-8856828,10
http://model.geneontology.org/R-HSA-196783,10
